room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11687122,12243051,Entire home/apt,,South End,15,4.5,2,,129.0,3.0,42.345496,-71.06208,2016-11-21 11:39:37.760461
14372667,26510042,Entire home/apt,,South End,1,,4,,240.0,1.0,42.342782,-71.07686,2016-11-21 11:50:32.635378
16027393,27569938,Entire home/apt,,South End,0,,2,,859.0,1.0,42.344219,-71.071221,2016-11-21 05:38:24.002230
6810723,22348222,Entire home/apt,,South End,0,,2,,137.0,7.0,42.343665,-71.075622,2016-11-21 08:54:30.709970
7919500,12243051,Entire home/apt,,South End,17,4.5,4,,129.0,3.0,42.34634,-71.064381,2016-11-21 10:34:48.176763
7368611,38611099,Entire home/apt,,South End,56,4.5,4,,225.0,2.0,42.345517,-71.069395,2016-11-21 05:54:57.651307
11905849,18202088,Entire home/apt,,Back Bay,4,5.0,2,,207.0,2.0,42.346132,-71.079426,2016-11-21 07:48:36.092001
15206282,12243051,Entire home/apt,,Downtown,2,,4,,229.0,3.0,42.349635,-71.065242,2016-11-21 12:28:03.719550
3414993,7849580,Entire home/apt,,Downtown,0,,4,,550.0,2.0,42.351546,-71.068158,2016-11-21 10:05:43.956593
2694019,12985903,Entire home/apt,,South End,41,4.5,3,,250.0,1.0,42.346674,-71.075498,2016-11-21 07:28:52.058859
10227043,39338110,Entire home/apt,,South End,49,5.0,4,,350.0,2.0,42.343432,-71.072912,2016-11-21 05:29:44.572593
13078164,23099761,Entire home/apt,,South End,5,4.5,2,,175.0,5.0,42.339862,-71.077667,2016-11-21 09:51:09.980441
5932402,2221632,Entire home/apt,,South End,0,,2,,190.0,6.0,42.344745,-71.070257,2016-11-21 10:06:18.093774
3458030,7912254,Entire home/apt,,Back Bay,14,5.0,4,,500.0,2.0,42.34466,-71.079994,2016-11-21 08:41:14.479805
6758462,22348222,Entire home/apt,,South End,0,,2,,137.0,7.0,42.345003,-71.07747,2016-11-21 05:05:03.608156
8988506,6103953,Entire home/apt,,South End,74,4.5,6,,234.0,,42.34443,-71.062516,2016-11-21 05:18:11.080226
15420883,51677667,Entire home/apt,,South End,3,4.5,2,,175.0,2.0,42.340636,-71.078778,2016-11-21 05:15:44.646543
6758482,22348222,Entire home/apt,,South End,0,,2,,150.0,7.0,42.345573,-71.077619,2016-11-21 10:35:28.305672
7592616,4031770,Entire home/apt,,South End,1,,2,,140.0,2.0,42.342218,-71.069761,2016-11-21 05:23:57.563223
15660279,25146457,Entire home/apt,,Bay Village,2,,7,,225.0,1.0,42.350045,-71.066945,2016-11-21 09:36:28.936570
15660172,39051883,Entire home/apt,,South End,0,,2,,309.0,,42.346221,-71.071395,2016-11-21 07:00:43.030288
7474044,22348222,Entire home/apt,,Back Bay,1,,2,,148.0,7.0,42.349352,-71.082014,2016-11-21 11:47:50.192822
7954808,12243051,Entire home/apt,,South End,23,5.0,4,,179.0,3.0,42.345491,-71.062422,2016-11-21 11:59:38.365576
7476340,22348222,Entire home/apt,,South End,0,,2,,137.0,7.0,42.343231,-71.077487,2016-11-21 12:32:35.753380
7694559,22348222,Entire home/apt,,South End,0,,2,,150.0,7.0,42.345134,-71.075135,2016-11-21 11:13:50.182499
12020829,18202088,Entire home/apt,,Back Bay,3,4.5,4,,297.0,2.0,42.346765,-71.078353,2016-11-21 06:23:52.272331
6758443,22348222,Entire home/apt,,South End,2,,2,,150.0,7.0,42.343392,-71.075178,2016-11-21 11:10:33.549309
1365335,1172878,Entire home/apt,,South End,9,5.0,3,,160.0,4.0,42.339827,-71.074195,2016-11-21 07:09:17.839746
4364989,9653086,Entire home/apt,,South End,31,5.0,4,,175.0,1.0,42.342374,-71.075601,2016-11-21 07:41:18.912268
16006489,103924629,Entire home/apt,,South End,0,,10,,90.0,1.0,42.343919,-71.078052,2016-11-21 09:17:50.279305
13081090,12243051,Entire home/apt,,Downtown,12,4.5,4,,179.0,3.0,42.352402,-71.063461,2016-11-21 10:44:57.509176
349347,1444340,Entire home/apt,,Roxbury,58,4.5,4,,150.0,2.0,42.33824,-71.081717,2016-11-21 08:51:44.294735
6759004,22348222,Entire home/apt,,Back Bay,8,4.5,2,,150.0,7.0,42.349407,-71.08346,2016-11-21 09:10:09.642667
7714627,20627610,Entire home/apt,,South End,83,5.0,3,,235.0,2.0,42.343841,-71.071827,2016-11-21 12:24:25.349844
5455293,4962900,Entire home/apt,,Back Bay,17,4.5,5,,295.0,,42.34612,-71.078588,2016-11-21 12:06:33.177945
7620413,38708629,Entire home/apt,,South End,2,,2,,200.0,14.0,42.341409,-71.081731,2016-11-21 06:57:48.740076
15038186,72882793,Entire home/apt,,Bay Village,0,,8,,650.0,3.0,42.349243,-71.068938,2016-11-21 11:34:50.882461
3704801,8812693,Entire home/apt,,Back Bay,2,,4,,150.0,1.0,42.346108,-71.078095,2016-11-21 11:28:10.591403
901914,4818556,Entire home/apt,,South End,0,,2,,249.0,1.0,42.341372,-71.069496,2016-11-21 06:27:58.100321
11371205,21184200,Entire home/apt,,Back Bay,30,4.5,8,,200.0,1.0,42.349881,-71.082218,2016-11-21 10:28:49.051646
7965521,22110106,Entire home/apt,,South End,27,5.0,2,,215.0,1.0,42.344507,-71.073896,2016-11-21 07:54:35.208431
7856323,12243051,Entire home/apt,,Back Bay,21,4.0,2,,109.0,3.0,42.349367,-71.081995,2016-11-21 12:03:11.356536
11710680,7744251,Entire home/apt,,South End,13,5.0,4,,249.0,,42.34381,-71.069291,2016-11-21 09:38:35.975929
15417450,1444340,Entire home/apt,,Back Bay,0,,6,,400.0,3.0,42.349782,-71.08888,2016-11-21 05:01:02.025507
6602167,24584716,Entire home/apt,,Jamaica Plain,39,4.5,6,,168.0,2.0,42.32527,-71.107011,2016-11-21 07:51:45.749188
9591772,29925050,Entire home/apt,,Jamaica Plain,1,,4,,110.0,7.0,42.32002,-71.104598,2016-11-21 11:45:11.069306
15356642,45475828,Entire home/apt,,South End,3,4.5,4,,220.0,1.0,42.342623,-71.077241,2016-11-21 07:03:02.798357
3870046,17010369,Entire home/apt,,Back Bay,38,5.0,4,,300.0,2.0,42.350091,-71.081797,2016-11-21 08:09:29.526178
15352498,97935795,Entire home/apt,,South End,5,5.0,2,,200.0,1.0,42.342513,-71.074337,2016-11-21 06:54:49.251810
13912472,82529160,Entire home/apt,,South End,17,5.0,4,,155.0,2.0,42.347092,-71.074306,2016-11-21 10:14:09.282759
15859616,21184200,Entire home/apt,,Back Bay,0,,3,,95.0,1.0,42.348758,-71.08346,2016-11-21 06:12:23.082601
6316145,32860113,Entire home/apt,,Fenway,90,5.0,2,,125.0,3.0,42.342447,-71.087059,2016-11-21 10:34:23.023441
8390386,44210183,Entire home/apt,,Mission Hill,9,4.5,4,,100.0,2.0,42.330689,-71.098776,2016-11-21 09:27:58.920868
4178790,1444340,Entire home/apt,,South End,37,4.5,6,,235.0,,42.33746,-71.074624,2016-11-21 08:41:35.831204
9840919,32532791,Entire home/apt,,South End,9,4.5,4,,175.0,3.0,42.343429,-71.074003,2016-11-21 07:02:41.137627
15902825,97175573,Entire home/apt,,Back Bay,0,,2,,100.0,15.0,42.344227,-71.081731,2016-11-21 06:36:24.191313
10881994,21184200,Entire home/apt,,Back Bay,34,4.5,5,,207.0,1.0,42.349034,-71.090966,2016-11-21 06:58:41.829255
13466910,21184200,Entire home/apt,,Back Bay,10,5.0,8,,199.0,1.0,42.348308,-71.082259,2016-11-21 08:18:50.200194
15265633,95459395,Entire home/apt,,Fenway,0,,3,,571.0,3.0,42.345211,-71.098223,2016-11-21 10:27:24.569570
13585865,51673899,Entire home/apt,,South End,0,,4,,229.0,,42.34197,-71.078064,2016-11-21 05:06:44.590115
12672097,46846483,Entire home/apt,,Fenway,0,,4,,400.0,7.0,42.346189,-71.088872,2016-11-21 06:21:45.025522
13918656,14785487,Entire home/apt,,Roxbury,2,,8,,550.0,,42.338368,-71.081816,2016-11-21 06:54:00.043928
13912470,82529160,Entire home/apt,,Back Bay,11,5.0,4,,156.0,2.0,42.349965,-71.084389,2016-11-21 10:04:54.087804
12756776,39932301,Entire home/apt,,Roxbury,13,4.5,8,,136.0,1.0,42.325573,-71.09748,2016-11-21 09:50:56.624737
7205210,37726868,Entire home/apt,,South End,16,5.0,2,,200.0,1.0,42.340537,-71.071749,2016-11-21 07:45:15.611000
1840255,9617517,Entire home/apt,,Fenway,36,5.0,4,,395.0,,42.345668,-71.104652,2016-11-21 09:37:31.849443
554720,2727109,Entire home/apt,,Jamaica Plain,118,4.5,6,,240.0,3.0,42.318569,-71.114154,2016-11-21 07:11:00.674686
6759439,22348222,Entire home/apt,,South End,0,,2,,147.0,7.0,42.345568,-71.077355,2016-11-21 07:25:45.741067
5718801,22348222,Entire home/apt,,South End,5,4.0,2,,150.0,7.0,42.345028,-71.076663,2016-11-21 05:56:12.359469
10241577,30283594,Entire home/apt,,Fenway,1,,3,,189.0,3.0,42.343877,-71.101609,2016-11-21 07:51:42.559653
15579760,72375513,Entire home/apt,,Fenway,1,,4,,350.0,,42.344804,-71.09922,2016-11-21 11:50:41.762389
1489289,7964081,Entire home/apt,,South End,44,4.5,2,,175.0,1.0,42.336632,-71.074885,2016-11-21 08:11:50.535604
15253518,22541573,Entire home/apt,,Fenway,0,,2,,185.0,5.0,42.343784,-71.09646,2016-11-21 12:30:30.516288
8014383,32532791,Entire home/apt,,South End,7,4.0,2,,215.0,3.0,42.343441,-71.077375,2016-11-21 08:16:46.497245
4623114,22348222,Entire home/apt,,South End,4,4.5,2,,147.0,7.0,42.344898,-71.076851,2016-11-21 08:54:23.113597
8410270,33688127,Entire home/apt,,Back Bay,1,,2,,160.0,7.0,42.345299,-71.085642,2016-11-21 05:29:21.029179
10671192,44392534,Entire home/apt,,South End,46,5.0,2,,175.0,1.0,42.339435,-71.080058,2016-11-21 06:03:11.295862
15282827,25188,Entire home/apt,,Mission Hill,0,,4,,259.0,7.0,42.33105,-71.098778,2016-11-21 08:59:57.251272
3903324,9419684,Entire home/apt,,Fenway,6,5.0,3,,219.0,3.0,42.343248,-71.100656,2016-11-21 07:20:59.500102
15830969,102501637,Entire home/apt,,South End,0,,4,,165.0,2.0,42.336815,-71.074079,2016-11-21 06:11:37.487155
15817409,96366986,Entire home/apt,,Mission Hill,0,,9,,209.0,1.0,42.329016,-71.104794,2016-11-21 06:16:41.058032
4588530,23785538,Entire home/apt,,South End,10,5.0,3,,150.0,1.0,42.337451,-71.076367,2016-11-21 05:55:49.848762
12384469,10757098,Entire home/apt,,South End,6,5.0,2,,150.0,5.0,42.336519,-71.069699,2016-11-21 06:14:07.387488
8334845,30283594,Entire home/apt,,Fenway,2,,5,,319.0,3.0,42.343016,-71.099856,2016-11-21 12:12:21.054303
658029,1444340,Entire home/apt,,Roxbury,66,4.5,4,,163.0,2.0,42.339233,-71.081413,2016-11-21 09:39:00.523522
10427882,48494513,Entire home/apt,,South End,14,4.5,2,,229.0,2.0,42.344073,-71.077852,2016-11-21 08:51:08.280970
7540480,38611099,Entire home/apt,,South End,64,4.5,4,,175.0,2.0,42.343701,-71.069218,2016-11-21 10:48:41.998622
7755144,29806038,Entire home/apt,,South End,35,5.0,3,,225.0,2.0,42.339477,-71.07938,2016-11-21 04:43:12.049298
13017162,18202088,Entire home/apt,,Fenway,14,4.5,3,,199.0,2.0,42.345927,-71.104166,2016-11-21 06:21:17.252411
5025015,25932315,Entire home/apt,,Jamaica Plain,106,4.5,5,,175.0,2.0,42.325049,-71.106296,2016-11-21 05:02:42.402447
1322461,7178644,Entire home/apt,,Back Bay,80,5.0,2,,174.0,1.0,42.34962,-71.07772,2016-11-21 10:25:27.981293
7456890,3294478,Entire home/apt,,South End,9,5.0,2,,229.0,2.0,42.347407,-71.072673,2016-11-21 11:19:38.684366
1342370,1444340,Entire home/apt,,Roxbury,53,4.0,6,,265.0,,42.337784,-71.079676,2016-11-21 11:21:45.799700
12290886,32532791,Entire home/apt,,South End,5,4.0,4,,215.0,3.0,42.345079,-71.0774,2016-11-21 09:05:55.621510
15307474,4936049,Entire home/apt,,Roxbury,2,,4,,220.0,2.0,42.33655,-71.077202,2016-11-21 08:32:52.374369
13651290,34576871,Entire home/apt,,Mission Hill,9,5.0,2,,55.0,2.0,42.328439,-71.097907,2016-11-21 11:07:26.888961
13653016,12243051,Entire home/apt,,Roxbury,11,4.5,4,,179.0,3.0,42.336389,-71.086605,2016-11-21 11:54:32.923560
11841986,12243051,Entire home/apt,,South End,13,4.0,4,,109.0,3.0,42.344731,-71.070908,2016-11-21 09:18:11.373011
15283832,12243051,Entire home/apt,,Fenway,2,,4,,99.0,3.0,42.347389,-71.106466,2016-11-21 12:01:41.073199
14414330,56983370,Entire home/apt,,South End,15,5.0,4,,275.0,1.0,42.341805,-71.07983,2016-11-21 12:31:01.974162
15429888,18202088,Entire home/apt,,Mission Hill,1,,3,,159.0,2.0,42.330617,-71.097457,2016-11-21 08:15:02.345831
15284412,12243051,Entire home/apt,,Fenway,2,,4,,99.0,3.0,42.347083,-71.104964,2016-11-21 07:50:08.390282
12592117,21184200,Entire home/apt,,Fenway,33,4.5,8,,299.0,1.0,42.342592,-71.101117,2016-11-21 11:16:19.936519
6014002,803870,Entire home/apt,,Fenway,10,5.0,2,,195.0,1.0,42.350142,-71.093155,2016-11-21 06:51:42.304133
10264774,48494513,Entire home/apt,,Back Bay,22,4.5,4,,299.0,2.0,42.347351,-71.079242,2016-11-21 08:32:46.937046
12626504,6723877,Entire home/apt,,Back Bay,6,5.0,2,,190.0,1.0,42.348453,-71.087478,2016-11-21 06:53:55.510194
2395326,12230539,Entire home/apt,,South End,163,5.0,2,,183.0,1.0,42.346433,-71.070916,2016-11-21 06:11:51.699442
14486237,71393113,Entire home/apt,,Fenway,7,4.5,3,,300.0,3.0,42.347374,-71.089063,2016-11-21 09:33:35.913878
14481328,22541573,Entire home/apt,,Fenway,2,,2,,185.0,5.0,42.345109,-71.096672,2016-11-21 09:18:40.512495
7825327,14785487,Entire home/apt,,Roxbury,14,4.0,8,,450.0,5.0,42.337135,-71.083813,2016-11-21 10:52:57.970327
8663351,45516766,Entire home/apt,,Back Bay,17,5.0,3,,160.0,2.0,42.343787,-71.081386,2016-11-21 12:13:43.948308
2372987,814298,Entire home/apt,,South End,42,4.5,2,,164.0,3.0,42.336712,-71.075458,2016-11-21 04:51:04.419841
6323935,31804748,Entire home/apt,,Back Bay,105,5.0,2,,185.0,1.0,42.344028,-71.08292,2016-11-21 11:24:32.259749
9448243,20857768,Entire home/apt,,Fenway,17,5.0,2,,289.0,4.0,42.345854,-71.088272,2016-11-21 09:31:10.395421
10787333,22901863,Entire home/apt,,Roxbury,19,5.0,2,,134.0,3.0,42.327384,-71.094714,2016-11-21 07:13:48.369546
7825207,14785487,Entire home/apt,,Mission Hill,0,,8,,450.0,,42.334173,-71.100226,2016-11-21 07:19:17.124204
14418593,71393113,Entire home/apt,,Fenway,3,4.5,3,,165.0,15.0,42.346398,-71.088334,2016-11-21 11:41:31.084421
10083878,51741798,Entire home/apt,,South End,52,5.0,4,,170.0,2.0,42.338323,-71.076297,2016-11-21 05:24:56.903294
3888360,20113039,Entire home/apt,,Roxbury,31,4.5,10,,199.0,,42.325553,-71.087057,2016-11-21 11:40:26.104443
13652639,12243051,Entire home/apt,,Roxbury,8,4.5,6,,189.0,3.0,42.335659,-71.085204,2016-11-21 07:32:07.858704
15973024,102501684,Entire home/apt,,Fenway,0,,4,,128.0,2.0,42.349018,-71.092912,2016-11-21 11:22:05.884422
2701124,13822322,Entire home/apt,,Back Bay,37,4.5,4,,280.0,3.0,42.345069,-71.086007,2016-11-21 04:53:55.342032
13697966,32532791,Entire home/apt,,South End,10,4.0,2,,165.0,3.0,42.343649,-71.079125,2016-11-21 07:21:34.626477
12351909,18150109,Entire home/apt,,Roxbury,37,5.0,4,,109.0,,42.328079,-71.096199,2016-11-21 07:40:05.502673
15319891,12243051,Entire home/apt,,Roxbury,3,4.5,4,,109.0,3.0,42.335703,-71.077334,2016-11-21 12:17:25.521696
13078025,71393113,Entire home/apt,,Fenway,6,5.0,2,,300.0,3.0,42.346785,-71.089511,2016-11-21 06:48:55.342369
5526487,28662210,Entire home/apt,,Mission Hill,34,5.0,6,,275.0,3.0,42.330851,-71.096554,2016-11-21 10:25:58.629691
7650016,24032418,Entire home/apt,,Fenway,22,5.0,2,,130.0,2.0,42.341841,-71.10138,2016-11-21 11:26:52.518084
15883409,15102445,Entire home/apt,,Fenway,0,,4,,89.0,5.0,42.342357,-71.099452,2016-11-21 08:08:07.752214
11656698,8898973,Entire home/apt,,Roxbury,58,4.5,4,,150.0,2.0,42.323335,-71.095842,2016-11-21 06:38:02.420146
5826159,10428948,Entire home/apt,,South End,3,5.0,2,,195.0,4.0,42.341232,-71.077251,2016-11-21 09:12:10.112029
14682588,71393113,Entire home/apt,,Fenway,6,5.0,3,,225.0,4.0,42.346718,-71.087855,2016-11-21 11:53:02.915712
15914966,87843028,Entire home/apt,,South End,0,,3,,395.0,2.0,42.340292,-71.076598,2016-11-21 08:37:49.121590
13056821,72298155,Entire home/apt,,Roxbury,3,5.0,4,,195.0,3.0,42.33029,-71.093822,2016-11-21 11:04:42.667356
13650313,22541573,Entire home/apt,,Fenway,1,,2,,174.0,5.0,42.343884,-71.087356,2016-11-21 10:51:14.140516
12652181,12790789,Entire home/apt,,Fenway,2,,4,,210.0,2.0,42.34298,-71.094384,2016-11-21 08:44:50.879693
4547353,8012996,Entire home/apt,,Fenway,4,4.5,3,,190.0,2.0,42.343901,-71.087541,2016-11-21 12:15:50.199955
12796034,3975862,Entire home/apt,,Fenway,1,,3,,190.0,10.0,42.343215,-71.101007,2016-11-21 09:34:30.092555
13378987,25124470,Entire home/apt,,South End,6,4.0,7,,600.0,1.0,42.342303,-71.080363,2016-11-21 08:59:54.419231
14925140,93051119,Entire home/apt,,Back Bay,11,5.0,2,,150.0,3.0,42.344375,-71.08102,2016-11-21 09:47:25.482407
14813006,19966591,Entire home/apt,,Roxbury,24,5.0,14,,536.0,1.0,42.325528,-71.094041,2016-11-21 06:22:21.179515
13192046,73841295,Entire home/apt,,Brighton,3,5.0,6,,250.0,1.0,42.350133,-71.171469,2016-11-21 08:35:32.309878
15083937,4465739,Entire home/apt,,Brighton,0,,2,,200.0,7.0,42.353601,-71.173207,2016-11-21 09:03:31.263888
15373278,98207040,Entire home/apt,,Brighton,3,5.0,5,,200.0,2.0,42.349618,-71.171651,2016-11-21 05:25:46.294236
2135451,2152299,Entire home/apt,,Allston,0,,4,,110.0,7.0,42.351546,-71.125582,2016-11-21 06:42:24.744360
12874586,666586,Entire home/apt,,Allston,1,,2,,85.0,10.0,42.351004,-71.12769,2016-11-21 10:03:04.713413
14916248,51321009,Entire home/apt,,Allston,20,4.5,2,,114.0,1.0,42.350705,-71.12606,2016-11-21 05:13:50.875483
16030903,14847871,Entire home/apt,,Allston,0,,3,,95.0,1.0,42.350985,-71.125281,2016-11-21 08:35:12.551100
16040760,104174476,Entire home/apt,,Allston,0,,8,,269.0,,42.352782,-71.12014,2016-11-21 11:10:30.148330
11512755,10138187,Entire home/apt,,Allston,0,,4,,75.0,4.0,42.352725,-71.120651,2016-11-21 11:22:34.239894
9473811,18604433,Entire home/apt,,Allston,3,4.0,5,,200.0,2.0,42.354171,-71.127539,2016-11-21 05:22:09.506830
3519768,508268,Entire home/apt,,Allston,12,5.0,3,,189.0,3.0,42.359355,-71.129354,2016-11-21 06:22:55.869060
12873268,2051523,Entire home/apt,,Allston,2,,5,,175.0,2.0,42.354689,-71.127603,2016-11-21 08:06:56.191679
4106372,757253,Entire home/apt,,Allston,54,4.5,7,,180.0,2.0,42.352662,-71.126248,2016-11-21 09:01:19.341518
11343048,41921566,Entire home/apt,,Allston,20,4.0,5,,80.0,3.0,42.354819,-71.125992,2016-11-21 09:02:07.562983
4861476,799496,Entire home/apt,,Allston,42,5.0,7,,180.0,2.0,42.354376,-71.125481,2016-11-21 09:48:17.318736
4526384,14785487,Entire home/apt,,Allston,9,4.0,6,,450.0,4.0,42.357683,-71.129369,2016-11-21 07:53:55.819633
6728273,26754605,Entire home/apt,,Allston,18,4.5,4,,145.0,2.0,42.3585,-71.128226,2016-11-21 11:44:11.176851
9593141,49651994,Entire home/apt,,Allston,0,,4,,125.0,3.0,42.358506,-71.129445,2016-11-21 10:02:56.563044
14037899,32304279,Entire home/apt,,Allston,0,,4,,208.0,1.0,42.359315,-71.12877,2016-11-21 08:46:18.099926
7840131,1555309,Entire home/apt,,Fenway,5,5.0,2,,160.0,4.0,42.350975,-71.097508,2016-11-21 06:12:32.932980
9941923,51094247,Entire home/apt,,Fenway,0,,6,,192.0,1.0,42.350473,-71.097232,2016-11-21 10:57:35.796263
1835533,1716576,Entire home/apt,,Fenway,38,4.0,3,,139.0,3.0,42.350234,-71.092955,2016-11-21 09:28:56.978524
7499960,9529655,Entire home/apt,,Fenway,9,4.5,1,,295.0,4.0,42.350624,-71.09486,2016-11-21 12:04:34.428538
7931331,12243051,Entire home/apt,,Allston,29,5.0,6,,109.0,3.0,42.362878,-71.129409,2016-11-21 08:02:44.763397
14473564,12243051,Entire home/apt,,Allston,0,,4,,199.0,3.0,42.36275,-71.129762,2016-11-21 07:30:13.451786
15172518,814298,Entire home/apt,,Back Bay,0,,2,,245.0,4.0,42.35024,-71.09083,2016-11-21 09:46:08.829678
3985462,9410008,Entire home/apt,,Fenway,131,5.0,3,,175.0,,42.350703,-71.090698,2016-11-21 08:14:04.515699
15770175,1118374,Entire home/apt,,Fenway,0,,4,,165.0,1.0,42.351195,-71.08972,2016-11-21 07:26:46.564381
2108738,10750832,Entire home/apt,,Back Bay,34,4.5,2,,150.0,3.0,42.350464,-71.08894,2016-11-21 08:48:09.816431
15727020,100417603,Entire home/apt,,Back Bay,0,,6,,650.0,5.0,42.350764,-71.084892,2016-11-21 08:22:50.879414
15140520,1639654,Entire home/apt,,Back Bay,5,4.0,2,,215.0,,42.351538,-71.088382,2016-11-21 09:41:25.015415
15397125,9410008,Entire home/apt,,Back Bay,5,5.0,8,,500.0,,42.350237,-71.088952,2016-11-21 09:43:28.261233
8822499,45980822,Entire home/apt,,Back Bay,9,5.0,3,,215.0,1.0,42.350844,-71.086367,2016-11-21 06:36:53.333148
13711334,32532791,Entire home/apt,,Back Bay,2,,4,,225.0,3.0,42.351504,-71.087104,2016-11-21 12:17:32.049329
7475052,22348222,Entire home/apt,,Back Bay,1,,2,,150.0,7.0,42.350834,-71.083587,2016-11-21 08:01:36.961964
15520778,10701411,Entire home/apt,,Back Bay,1,,3,,60.0,5.0,42.352367,-71.084148,2016-11-21 09:24:31.528279
2429961,3137257,Entire home/apt,,Back Bay,21,4.5,3,,170.0,4.0,42.35086,-71.080994,2016-11-21 09:28:07.191380
13912467,82529160,Entire home/apt,,Back Bay,15,5.0,4,,166.0,2.0,42.350477,-71.083846,2016-11-21 12:21:20.699236
14822424,18776251,Entire home/apt,,Back Bay,10,5.0,4,,216.0,,42.35258,-71.078791,2016-11-21 09:16:59.479476
13327413,22541573,Entire home/apt,,Back Bay,1,,2,,174.0,10.0,42.35114,-71.079942,2016-11-21 11:59:52.564805
7474615,22348222,Entire home/apt,,Back Bay,3,4.5,2,,148.0,7.0,42.350699,-71.082331,2016-11-21 09:59:21.770436
15602584,100563038,Entire home/apt,,Back Bay,0,,4,,750.0,,42.350528,-71.079504,2016-11-21 10:41:37.976959
7804358,23676983,Entire home/apt,,Back Bay,24,5.0,2,,225.0,2.0,42.351322,-71.082591,2016-11-21 12:20:31.963653
8837755,46285032,Entire home/apt,,Downtown,0,,4,,275.0,1.0,42.350955,-71.069194,2016-11-21 08:58:07.168777
4409819,9419684,Entire home/apt,,Back Bay,2,,3,,267.0,14.0,42.350308,-71.070564,2016-11-21 09:41:12.939405
12291029,32540732,Entire home/apt,,Back Bay,26,4.5,4,,200.0,1.0,42.351531,-71.083237,2016-11-21 12:10:44.970302
1234740,25188,Entire home/apt,,Back Bay,9,5.0,4,,389.0,2.0,42.354497,-71.072411,2016-11-21 12:21:55.185963
7853079,814298,Entire home/apt,,Back Bay,24,4.5,6,,568.0,2.0,42.350618,-71.082791,2016-11-21 07:35:10.977619
12205324,65632036,Entire home/apt,,Back Bay,0,,3,,450.0,2.0,42.352179,-71.08103,2016-11-21 09:07:52.908758
9252183,22348222,Entire home/apt,,Back Bay,2,,2,,160.0,7.0,42.350685,-71.082281,2016-11-21 08:51:16.633284
7475215,22348222,Entire home/apt,,Back Bay,6,5.0,2,,150.0,7.0,42.350973,-71.081445,2016-11-21 09:23:00.895924
6879036,22348222,Entire home/apt,,Back Bay,10,5.0,2,,150.0,7.0,42.350307,-71.082851,2016-11-21 12:02:31.420914
472070,814298,Entire home/apt,,Back Bay,5,4.5,5,,150.0,2.0,42.351471,-71.083204,2016-11-21 10:54:40.093070
7475379,22348222,Entire home/apt,,Back Bay,10,4.5,2,,150.0,7.0,42.350822,-71.082039,2016-11-21 11:29:39.679001
7475573,22348222,Entire home/apt,,Back Bay,3,5.0,2,,160.0,7.0,42.35079,-71.08164,2016-11-21 08:57:02.593759
15134020,21184200,Entire home/apt,,Back Bay,8,4.5,8,,160.0,1.0,42.351278,-71.078987,2016-11-21 09:03:54.127120
2848393,3011415,Entire home/apt,,Chinatown,10,5.0,8,,375.0,4.0,42.348893,-71.059964,2016-11-21 06:58:59.240134
10034614,30283594,Entire home/apt,,Chinatown,0,,5,,319.0,7.0,42.351342,-71.060492,2016-11-21 07:54:01.601466
12284774,30283594,Entire home/apt,,Chinatown,0,,3,,209.0,15.0,42.350771,-71.060726,2016-11-21 08:31:38.662906
12303347,30283594,Entire home/apt,,Chinatown,1,,3,,219.0,10.0,42.351929,-71.059508,2016-11-21 06:43:10.210851
13629701,71625281,Entire home/apt,,Leather District,4,4.5,4,,500.0,2.0,42.350836,-71.057527,2016-11-21 08:50:45.446246
10116914,30283594,Entire home/apt,,Downtown,0,,3,,169.0,3.0,42.352142,-71.063519,2016-11-21 06:30:05.525145
10117803,30283594,Entire home/apt,,Downtown,3,4.0,5,,199.0,2.0,42.351261,-71.063625,2016-11-21 10:23:25.200118
9922595,30283594,Entire home/apt,,Downtown,1,,3,,169.0,3.0,42.351072,-71.063056,2016-11-21 08:55:13.779892
4445906,9419684,Entire home/apt,,Chinatown,4,4.5,5,,389.0,3.0,42.351581,-71.061727,2016-11-21 10:01:17.943005
15283836,95459395,Entire home/apt,,Chinatown,0,,5,,800.0,5.0,42.350624,-71.060751,2016-11-21 12:15:39.343560
12383703,30283594,Entire home/apt,,Downtown,5,4.5,5,,199.0,2.0,42.352114,-71.063475,2016-11-21 06:14:36.042068
10262069,30283594,Entire home/apt,,Chinatown,0,,5,,319.0,15.0,42.35093,-71.059772,2016-11-21 07:27:56.941836
8432166,19834500,Entire home/apt,,Downtown,0,,4,,175.0,3.0,42.351337,-71.065562,2016-11-21 05:58:54.314842
15267276,95459395,Entire home/apt,,Downtown,0,,3,,571.0,3.0,42.35133,-71.063141,2016-11-21 12:16:37.540888
10136854,30283594,Entire home/apt,,Chinatown,0,,3,,349.0,3.0,42.350642,-71.06291,2016-11-21 11:13:43.281398
15187617,95459395,Entire home/apt,,Chinatown,0,,3,,571.0,3.0,42.35103,-71.061705,2016-11-21 06:58:35.723038
15296865,1012005,Entire home/apt,,Bay Village,0,,2,,1100.0,5.0,42.348418,-71.068724,2016-11-21 10:59:28.166264
12986016,9419684,Entire home/apt,,Chinatown,1,,3,,199.0,7.0,42.34989,-71.060677,2016-11-21 07:11:09.986357
10033322,30283594,Entire home/apt,,Chinatown,0,,3,,219.0,15.0,42.349533,-71.060731,2016-11-21 10:54:49.178741
